1106026_22_Maturana3_1962_73._ml_ready.txt	[['Personal', 0.9999999067080974], ['Psychology', 8.20224441985823e-08], ['Math', 1.1269444513709853e-08], ['Machines', 1.3874372795482557e-14]]	UofI
1106026_3_Bell_1970_74._ml_ready.txt	[['Personal', 0.9894650285363906], ['Math', 0.007596622365012473], ['Psychology', 0.0029338274648064437], ['Machines', 4.521633790549153e-06]]	UofI
1106026_52_Neal_1974._ml_ready.txt	[['Personal', 0.8671443508121793], ['Math', 0.13255030146033298], ['Psychology', 0.0002533978393467553], ['Machines', 5.1949888141062505e-05]]	UofI
1106026_13_Greene1_1962_74._ml_ready.txt	[['Personal', 0.999999986489617], ['Math', 1.3415525049357877e-08], ['Psychology', 9.485810785341075e-11], ['Machines', 6.244257526182713e-18]]	UofI
1106026_51_Locker_1974_76._ml_ready.txt	[['Personal', 0.9999999985249117], ['Math', 1.474906639956883e-09], ['Psychology', 1.8166408469283238e-13], ['Machines', 4.537173512528848e-22]]	UofI
1106026_14_Haak._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_1_Alexander_1967_1970._ml_ready.txt	[['Personal', 0.9644865832834658], ['Psychology', 0.033617496038238666], ['Math', 0.0018362775499742438], ['Machines', 5.964312832103364e-05]]	UofI
1106026_19_Kokjer_1964_73._ml_ready.txt	[['Personal', 0.9999997629734871], ['Math', 2.3474901499236514e-07], ['Psychology', 2.2774973107627704e-09], ['Machines', 6.208701743613712e-16]]	UofI
1106026_51_Lofgren_1975._ml_ready.txt	[['Personal', 0.9999998891292367], ['Math', 1.1056461879341349e-07], ['Psychology', 3.061445951752153e-10], ['Machines', 2.0062745227536465e-17]]	UofI
1106026_16_Hughes_1969._ml_ready.txt	[['Personal', 0.998470607781948], ['Math', 0.0015140788393445308], ['Psychology', 1.5305994581290752e-05], ['Machines', 7.384126073874253e-09]]	UofI
1106026_34_Wildhagen_1966._ml_ready.txt	[['Personal', 0.9967791570964829], ['Math', 0.0030219690081091438], ['Psychology', 0.00018930442149067418], ['Machines', 9.569473917226244e-06]]	UofI
1106026_52_Muerle_1975._ml_ready.txt	[['Personal', 0.9769164832748519], ['Math', 0.021777276270586964], ['Psychology', 0.0006661096586612314], ['Machines', 0.0006401307958997192]]	UofI
1106026_22_Meyerhoff_1967_68._ml_ready.txt	[['Personal', 0.4862594308044169], ['Math', 0.4755379589153025], ['Psychology', 0.035933593006482], ['Machines', 0.002269017273798609]]	UofI
1106026_21_Lofgren3_1958_73._ml_ready.txt	[['Personal', 0.9999999609431596], ['Psychology', 2.4254794507521358e-08], ['Math', 1.4802044794829063e-08], ['Machines', 1.1393295534152759e-15]]	UofI
1106026_49_Gunderson_1975._ml_ready.txt	[['Personal', 0.9999996016766947], ['Math', 2.0582610124653815e-07], ['Psychology', 1.9187533423448234e-07], ['Machines', 6.218699645257322e-10]]	UofI
1106026_16_Humphrey_1959_62._ml_ready.txt	[['Personal', 1.0], ['Math', 2.8694805467079744e-19], ['Psychology', 7.268719820906165e-21], ['Machines', 4.147892367657543e-37]]	UofI
1106026_3_Bohne_1963._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_49_Ford_1975._ml_ready.txt	[['Personal', 0.999997761638909], ['Math', 2.2231320081154773e-06], ['Psychology', 1.5222133778247048e-08], ['Machines', 6.949221974841009e-12]]	UofI
1106026_49_Gronek_1975._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_5_Buchberger_1968._ml_ready.txt	[['Personal', 0.8062174012286432], ['Math', 0.18931722725384026], ['Psychology', 0.004399493890720825], ['Machines', 6.587762679588873e-05]]	UofI
1106026_1_Africa_1966._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_51_Marko_1973_74._ml_ready.txt	[['Personal', 0.999999999769462], ['Math', 2.0252082085167653e-10], ['Psychology', 2.8017057427336072e-11], ['Machines', 1.4784624888085657e-20]]	UofI
1106026_52_Miles_1974._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_13_Grothe_1971_1974._ml_ready.txt	[['Personal', 0.9524525739283565], ['Math', 0.043297014437959115], ['Psychology', 0.00376188442508784], ['Machines', 0.0004885272085967036]]	UofI
1106026_16_Huckel_1962_63._ml_ready.txt	[['Personal', 0.9999999995325417], ['Math', 4.6371850689531277e-10], ['Psychology', 3.7394854012526584e-12], ['Machines', 3.4214718012999966e-16]]	UofI
1106026_34_Wiener_1968._ml_ready.txt	[['Personal', 0.9760061465133938], ['Math', 0.023302052320944438], ['Psychology', 0.0006487575223416481], ['Machines', 4.304364332033373e-05]]	UofI
1106026_56_Varela2_1968_75._ml_ready.txt	[['Personal', 0.9999999968861528], ['Math', 2.868602446492695e-09], ['Psychology', 2.4524472193157924e-10], ['Machines', 1.785231465373389e-20]]	UofI
1106026_5_Cameron_1960._ml_ready.txt	[['Personal', 0.5290482876071045], ['Math', 0.34188761906898096], ['Psychology', 0.06852594790789615], ['Machines', 0.0605381454160184]]	UofI
1106026_51_Maruyama1_1975_76._ml_ready.txt	[['Personal', 0.9999999999998952], ['Math', 1.000936134691135e-13], ['Psychology', 4.7713017237709166e-15], ['Machines', 3.7818754637322926e-26]]	UofI
1106026_19_Kris_1967._ml_ready.txt	[['Personal', 0.9999877445367983], ['Math', 1.172300960153767e-05], ['Psychology', 5.323468478866104e-07], ['Machines', 1.0675247374864645e-10]]	UofI
